sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry,pae_run
vdjdb_full_17172_rs_4_n0_iptm_filtered,13.7033205,27.3,9.09672,12.5,1.8,24.67,0.248046875,0.4638671875,2.4597657,2
vdjdb_full_17172_ss_0_n0_iptm_filtered,15.015527,30.2,11.469914,10.45,1.6,29.17,0.291015625,0.443359375,2.0021484,2
vdjdb_full_17172_ss_1_n0_iptm_filtered,4.8152347,14.4,2.704998,4.7,1.4,8.5,0.5234375,0.0,1.4976563,2
vdjdb_full_17172_ss_2_n0_iptm_filtered,9.453551,22.1,6.850447,7.0,1.6,19.0,0.3722448979591837,0.3469387755102041,1.9297959,2
vdjdb_full_17172_ss_3_n0_iptm_filtered,11.267102,28.3,10.5727,4.8,1.3,26.1,0.5044897959183674,0.3820408163265306,2.0839183,2
vdjdb_full_17172_ss_4_n0_iptm_filtered,3.1032102,8.9,1.3231504,3.0,1.3,4.7,0.9215219976218787,0.0,0.90178365,2
vdjdb_full_17173_rs_0_n0_iptm_filtered,9.539001,22.1,5.5784197,9.7,1.9,16.2,0.2925089179548157,0.1961950059453032,2.1914387,2
vdjdb_full_17173_rs_1_n0_iptm_filtered,7.628558,20.0,5.27166,5.9,1.7,15.5,0.4462809917355372,0.11753902662993572,1.9362719,2
vdjdb_full_17173_rs_2_n0_iptm_filtered,8.391556,25.6,5.918226,8.85,1.4,16.1,0.4177777777777778,0.14555555555555555,1.9542223,2
vdjdb_full_17173_rs_3_n0_iptm_filtered,9.6648035,25.6,7.0513086,6.8,1.7,19.3,0.4054696789536266,0.32936979785969084,2.2794292,2
vdjdb_full_17173_rs_4_n0_iptm_filtered,15.359412,28.5,9.945391,14.8,2.1,27.3,0.21487603305785125,0.4967860422405877,2.6354454,2
vdjdb_full_17173_ss_0_n0_iptm_filtered,11.267102,28.3,10.5727,4.8,1.3,26.1,0.5044897959183674,0.3820408163265306,2.0839183,2
vdjdb_full_17173_ss_1_n0_iptm_filtered,13.389063,30.1,11.861583,6.1499996,1.43,28.6,0.4501953125,0.4111328125,2.070703,2
vdjdb_full_17173_ss_2_n0_iptm_filtered,2.5242453,8.8,1.13963,2.4,1.1,4.0,0.9667013527575442,0.0,0.56024975,2
vdjdb_full_17173_ss_3_n0_iptm_filtered,12.956816,27.6,10.079888,8.8,1.4,25.7,0.3506763787721124,0.4287200832466181,2.5467224,2
vdjdb_full_17173_ss_4_n0_iptm_filtered,9.463392,23.4,7.97771,5.2,1.2,20.2,0.4885204081632653,0.38137755102040816,1.9885204,2
vdjdb_full_17174_rs_0_n0_iptm_filtered,10.786486,27.9,8.3808365,6.7,1.6,22.220001,0.38568298027757486,0.38203067932797663,2.6008766,2
vdjdb_full_17174_rs_2_n0_iptm_filtered,15.5966,29.7,12.214859,14.2,1.3,28.9,0.37188208616780044,0.4943310657596372,1.9433106,2
vdjdb_full_17174_rs_3_n0_iptm_filtered,14.712666,30.1,13.061964,5.7,1.0,29.4,0.4914933837429111,0.4763705103969754,1.5342155,2
vdjdb_full_17174_rs_4_n0_iptm_filtered,2.128395,5.0,1.0484833,2.1,0.8,3.6,0.9876543209876543,0.0,0.745679,2
vdjdb_full_17174_ss_0_n0_iptm_filtered,13.842161,28.5,11.192054,10.0,1.3,26.9,0.41420118343195267,0.45857988165680474,1.7736686,2
vdjdb_full_17174_ss_1_n0_iptm_filtered,12.352273,25.3,9.718355,8.6,1.4,23.5,0.44008264462809915,0.4834710743801653,1.7252066,2
vdjdb_full_17174_ss_2_n0_iptm_filtered,2.3123457,5.5,1.1867981,2.3,0.8,4.1,0.9629629629629629,0.0,0.8320988,2
vdjdb_full_17174_ss_3_n0_iptm_filtered,2.6186726,10.8,1.3622411,2.4,1.2,4.1,0.9436728395061729,0.0,0.77500004,2
vdjdb_full_17174_ss_4_n0_iptm_filtered,6.547,28.4,9.378086,2.45,0.89,26.3,0.8,0.18,0.8379999,2
vdjdb_full_17178_rs_0_n0_iptm_filtered,13.364355,30.1,12.48149,4.7,1.4,29.4,0.5087890625,0.404296875,1.4837891,2
vdjdb_full_17178_rs_1_n0_iptm_filtered,4.7265234,17.4,2.6929238,4.4,1.5,7.8,0.5976454293628809,0.004847645429362881,1.6901661,2
vdjdb_full_17178_rs_3_n0_iptm_filtered,2.6186726,10.8,1.3622411,2.4,1.2,4.1,0.9436728395061729,0.0,0.77500004,2
vdjdb_full_17178_rs_4_n0_iptm_filtered,3.1512053,10.8,1.4610403,3.0,1.4,4.9,0.9050401753104456,0.0,1.0165083,2
vdjdb_full_17178_ss_0_n0_iptm_filtered,9.61405,29.0,11.520297,2.6,0.9,27.8,0.6942148760330579,0.2975206611570248,0.91735536,2
vdjdb_full_17178_ss_1_n0_iptm_filtered,10.512488,24.6,8.326963,6.1,1.4,22.0,0.4123048668503214,0.39944903581267216,2.4552798,2
vdjdb_full_17178_ss_2_n0_iptm_filtered,14.004672,30.3,11.784406,7.4,1.7,29.1,0.38494809688581316,0.40484429065743943,2.2477508,2
vdjdb_full_17178_ss_4_n0_iptm_filtered,9.570616,23.2,7.4140334,5.9,1.4,19.4,0.4591368227731864,0.3921028466483012,2.1667583,2
vdjdb_full_17181_rs_0_n0_iptm_filtered,9.642733,23.5,6.551984,7.8,1.6,18.6,0.3608473338203068,0.29510591672753833,2.67626,2
vdjdb_full_17181_rs_1_n0_iptm_filtered,13.894006,29.0,9.913825,13.3,1.8,25.47,0.3278061224489796,0.4770408163265306,2.4176018,2
vdjdb_full_17181_rs_2_n0_iptm_filtered,15.238636,30.4,12.8714,10.950001,1.2,29.4,0.4607438016528926,0.48760330578512395,1.3623967,2
vdjdb_full_17181_rs_3_n0_iptm_filtered,2.688466,6.6,1.0690423,2.6,1.4,4.1,0.9702734839476813,0.0,0.6497028,2
vdjdb_full_17181_rs_4_n0_iptm_filtered,13.038694,27.2,9.519878,10.2,1.64,24.9,0.32081632653061226,0.44326530612244897,3.4341223,2
vdjdb_full_17181_ss_0_n0_iptm_filtered,2.2271607,5.3,1.112223,2.2,0.8,3.8,0.9876543209876543,0.0,0.8,2
vdjdb_full_17181_ss_1_n0_iptm_filtered,2.5185184,6.7,1.3914298,2.3,0.8,4.3,0.9259259259259259,0.0,1.0172839,2
vdjdb_full_17181_ss_2_n0_iptm_filtered,4.190111,17.8,2.7537494,3.5,1.4,7.8,0.7566666666666667,0.005555555555555556,1.9980003,2
vdjdb_full_17181_ss_3_n0_iptm_filtered,14.3463545,28.6,10.969324,13.5,1.2,26.6,0.359375,0.4861111111111111,2.0190973,2
vdjdb_full_17181_ss_4_n0_iptm_filtered,14.248097,28.1,11.407151,12.0,1.2,26.720001,0.43944636678200694,0.4982698961937716,1.3363323,2
vdjdb_full_17182_rs_0_n0_iptm_filtered,4.9903226,16.4,2.9572077,4.6,1.4,9.1,0.5483870967741935,0.006243496357960458,1.6913632,2
vdjdb_full_17182_rs_1_n0_iptm_filtered,13.110369,29.1,10.659104,8.6,1.4399999,27.2,0.37551020408163266,0.3902040816326531,2.7235918,2
vdjdb_full_17182_rs_2_n0_iptm_filtered,2.5185184,6.7,1.3914298,2.3,0.8,4.3,0.9259259259259259,0.0,1.0172839,2
vdjdb_full_17182_rs_3_n0_iptm_filtered,8.352908,23.7,5.5183477,7.3,1.6,15.6,0.3767313019390582,0.13850415512465375,2.466759,2
vdjdb_full_17182_rs_4_n0_iptm_filtered,10.225617,25.7,8.47468,5.5,1.6,22.6,0.4521604938271605,0.3757716049382716,2.2490742,2
vdjdb_full_17182_ss_0_n0_iptm_filtered,14.470414,28.5,10.731124,11.8,1.3,26.7,0.2988165680473373,0.47041420118343197,1.9035504,2
vdjdb_full_17182_ss_1_n0_iptm_filtered,13.885813,28.0,10.008464,10.6,1.9,26.2,0.2750865051903114,0.444636678200692,2.5020761,2
vdjdb_full_17182_ss_2_n0_iptm_filtered,9.228572,22.6,7.61068,5.8,1.1,18.97,0.47959183673469385,0.38137755102040816,1.8224491,2
vdjdb_full_17182_ss_3_n0_iptm_filtered,3.0993457,15.5,1.7740628,2.8,1.3,4.9,0.9054134443783463,0.000594883997620464,1.0224867,2
vdjdb_full_17182_ss_4_n0_iptm_filtered,6.598,27.8,9.488814,2.45,0.89,26.81,0.81,0.18,0.8439999,2
vdjdb_full_17184_rs_0_n0_iptm_filtered,12.6560545,28.3,9.963882,7.5,1.8,26.1,0.3525390625,0.4072265625,2.5492187,2
vdjdb_full_17184_rs_1_n0_iptm_filtered,9.15692,21.5,6.732579,6.4,1.75,18.4,0.4429065743944637,0.3399653979238754,1.9238755,2
vdjdb_full_17184_rs_2_n0_iptm_filtered,13.11165,28.4,9.735677,9.1,1.9,26.2,0.2970679012345679,0.4050925925925926,2.7723765,2
vdjdb_full_17184_rs_3_n0_iptm_filtered,3.4401042,20.5,2.8509936,2.8,1.0,5.6,0.8402777777777778,0.022569444444444444,1.4399306,2
vdjdb_full_17184_rs_4_n0_iptm_filtered,2.2,5.3,1.1188619,2.2,0.8,3.8,0.9753086419753086,0.0,0.8,2
vdjdb_full_17184_ss_0_n0_iptm_filtered,3.2837667,10.6,1.6613144,3.0,1.4,5.5,0.8595213319458896,0.0,1.24641,2
vdjdb_full_17184_ss_1_n0_iptm_filtered,11.538183,25.4,8.019707,9.25,1.8,22.4,0.2998046875,0.4072265625,2.898242,2
vdjdb_full_17184_ss_2_n0_iptm_filtered,13.951859,28.4,10.011089,18.95,1.4,24.8,0.3450413223140496,0.5247933884297521,2.5871902,2
vdjdb_full_17184_ss_3_n0_iptm_filtered,2.3209877,6.1,1.1990445,2.4,0.8,4.0,0.9753086419753086,0.0,0.77037036,2
vdjdb_full_17184_ss_4_n0_iptm_filtered,13.257015,28.7,11.14243,6.25,1.4,26.57,0.44260204081632654,0.4362244897959184,1.4068878,2
vdjdb_full_17191_rs_0_n0_iptm_filtered,11.366879,23.8,8.384745,8.8,1.5,21.56,0.3904,0.4672,2.26656,2
vdjdb_full_17191_rs_1_n0_iptm_filtered,11.152005,25.7,8.777188,7.1,1.4,23.6,0.35634451019066404,0.3793556870479947,2.7873769,2
vdjdb_full_17191_rs_2_n0_iptm_filtered,10.115917,28.0,9.328643,4.0,1.1,22.4,0.5467128027681661,0.40570934256055363,2.0439446,2
vdjdb_full_17191_rs_3_n0_iptm_filtered,3.9536328,13.7,1.9482752,3.9,1.4,6.3,0.7453061224489796,0.0,1.2555102,2
vdjdb_full_17191_rs_4_n0_iptm_filtered,4.530303,14.0,2.3599079,4.4,1.6,7.5,0.5968778696051423,0.0,1.4602388,2
vdjdb_full_17191_ss_1_n0_iptm_filtered,11.234484,24.6,8.810655,7.1,1.4,22.2,0.43876337693222356,0.4351961950059453,2.0694413,2
vdjdb_full_17191_ss_2_n0_iptm_filtered,10.584944,25.9,8.827079,5.6,1.5,22.8,0.4556213017751479,0.3609467455621302,2.2220907,2
vdjdb_full_17191_ss_3_n0_iptm_filtered,4.586557,19.9,3.5366762,3.5,1.4,9.4,0.7064471879286695,0.027434842249657063,2.485048,2
vdjdb_full_17191_ss_4_n0_iptm_filtered,8.316736,21.1,6.566943,4.7,1.2,17.2,0.51440329218107,0.24005486968449932,1.8120713,2
vdjdb_full_17196_rs_0_n0_iptm_filtered,4.2244167,14.7,2.3372939,3.9,1.5,7.1,0.7091906721536351,0.0,1.7130316,2
vdjdb_full_17196_rs_1_n0_iptm_filtered,4.5885034,14.7,2.4973564,4.3,1.5,8.1,0.6234567901234568,0.0,1.8816359,2
vdjdb_full_17196_rs_2_n0_iptm_filtered,13.860666,29.7,10.813093,9.45,1.8,27.41,0.36666666666666664,0.42333333333333334,2.408,2
vdjdb_full_17196_rs_3_n0_iptm_filtered,2.2024693,5.2,1.0943148,2.1,0.8,3.8,0.9753086419753086,0.0,0.74567896,2
vdjdb_full_17196_rs_4_n0_iptm_filtered,11.1454735,26.4,9.495682,6.5,1.2,24.0,0.46097814776274715,0.4120707596253902,2.6118627,2
vdjdb_full_17196_ss_0_n0_iptm_filtered,12.630709,28.7,10.617712,7.4,1.4,26.25,0.4022491349480969,0.393598615916955,2.1953285,2
vdjdb_full_17196_ss_1_n0_iptm_filtered,2.4601665,6.7,1.056465,2.4,1.1,3.8,0.976218787158145,0.0,0.60784775,2
vdjdb_full_17196_ss_2_n0_iptm_filtered,11.923925,29.3,9.419219,7.3500004,1.5,24.4,0.3828125,0.4248046875,2.8224607,2
vdjdb_full_17196_ss_3_n0_iptm_filtered,4.9786663,16.4,2.8677073,4.7,1.5,9.0,0.56,0.0033333333333333335,2.0773335,2
vdjdb_full_17196_ss_4_n0_iptm_filtered,13.881444,28.0,9.284534,11.1,2.19,25.5,0.23555555555555555,0.42333333333333334,2.3713336,2
vdjdb_full_17200_rs_0_n0_iptm_filtered,11.006354,25.9,8.792486,7.0,1.6,23.1,0.4317019722425128,0.38276113951789625,2.7019722,2
vdjdb_full_17200_rs_1_n0_iptm_filtered,4.7531633,18.6,2.9748027,4.1,1.4,9.1,0.6566358024691358,0.009259259259259259,2.3902779,2
vdjdb_full_17200_rs_2_n0_iptm_filtered,3.5102503,27.5,3.344592,2.5,1.2,6.5,0.825625,0.02125,1.7479999,2
vdjdb_full_17200_rs_3_n0_iptm_filtered,9.291778,23.7,8.237283,3.6,1.3,20.31,0.5655555555555556,0.4111111111111111,1.3044444,2
vdjdb_full_17200_ss_0_n0_iptm_filtered,11.43545,24.9,6.799703,11.7,1.9,20.0,0.240234375,0.4072265625,2.5486329,2
vdjdb_full_17200_ss_1_n0_iptm_filtered,12.0201645,28.1,9.900695,7.4,1.4,25.5,0.4008163265306122,0.3836734693877551,2.5552654,2
vdjdb_full_17200_ss_3_n0_iptm_filtered,15.158985,29.7,10.796838,12.35,1.7,28.3,0.2646484375,0.462890625,2.3617187,2
vdjdb_full_17202_rs_1_n0_iptm_filtered,5.8171296,20.2,3.485882,5.9,1.4,10.1,0.4058641975308642,0.017746913580246913,2.075,2
vdjdb_full_17202_rs_2_n0_iptm_filtered,2.7148285,8.6,1.1409467,2.6,1.3,4.1,0.9539810080350621,0.0,0.8005844,2
vdjdb_full_17202_rs_3_n0_iptm_filtered,11.798443,26.0,9.153034,8.35,1.6,23.7,0.4005190311418685,0.4108996539792388,2.3259513,2
vdjdb_full_17202_rs_4_n0_iptm_filtered,9.230671,23.5,7.296974,5.8,1.4,19.82,0.46189164370982555,0.3443526170798898,1.6231405,2
vdjdb_full_17202_ss_0_n0_iptm_filtered,6.3794293,20.3,3.4664822,6.8,1.6,10.5,0.3460166468489893,0.0178359096313912,2.0772889,2
vdjdb_full_17202_ss_1_n0_iptm_filtered,10.774852,25.0,6.5535045,12.75,1.55,18.3,0.2603550295857988,0.386094674556213,2.1597636,2
vdjdb_full_17202_ss_2_n0_iptm_filtered,4.6018004,17.5,2.6132567,4.4,1.4,8.1,0.621191135734072,0.002770083102493075,1.6520777,2
vdjdb_full_17202_ss_3_n0_iptm_filtered,9.706888,24.1,8.202736,4.9,1.4,21.1,0.5022956841138659,0.3948576675849403,1.7285583,2
vdjdb_full_17202_ss_4_n0_iptm_filtered,7.2791553,18.7,3.8228636,7.4,1.8,12.2,0.29017447199265384,0.020202020202020204,1.8200184,2
vdjdb_full_17205_rs_0_n0_iptm_filtered,12.97076,28.2,9.240146,9.9,1.8,24.75,0.27854671280276816,0.42387543252595156,2.2529411,2
vdjdb_full_17205_rs_1_n0_iptm_filtered,11.845454,26.3,9.105342,7.8,1.6,23.5,0.3627180899908173,0.40128558310376494,1.7919194,2
vdjdb_full_17205_rs_2_n0_iptm_filtered,12.412345,27.4,9.686168,7.95,1.6500001,25.6,0.3194444444444444,0.38657407407407407,2.5722222,2
vdjdb_full_17205_rs_4_n0_iptm_filtered,6.238122,16.2,4.341544,4.4,1.4,12.4,0.5436734693877551,0.004081632653061225,0.9062857,2
vdjdb_full_17205_ss_0_n0_iptm_filtered,9.529936,21.8,6.1074104,9.9,1.5,17.7,0.3021120293847567,0.23783287419651056,3.2879708,2
vdjdb_full_17205_ss_1_n0_iptm_filtered,15.863158,29.7,12.272674,16.5,0.9,28.9,0.3684210526315789,0.5096952908587258,1.4060941,2
vdjdb_full_17205_ss_3_n0_iptm_filtered,4.0608473,13.4,2.2500193,3.7,1.38,7.0,0.7406866325785245,0.0,1.7956173,2
vdjdb_full_17205_ss_4_n0_iptm_filtered,7.661355,19.8,4.3340635,8.7,1.9,13.0,0.3412604042806183,0.036860879904875146,2.203567,2
vdjdb_full_17209_rs_0_n0_iptm_filtered,11.485328,24.2,6.614524,13.6,1.7,19.3,0.2611862643080125,0.4141519250780437,2.6938603,2
vdjdb_full_17209_rs_1_n0_iptm_filtered,5.2338233,15.5,2.9195275,5.5,1.4,8.85,0.47837370242214533,0.0008650519031141869,1.2980969,2
vdjdb_full_17209_rs_2_n0_iptm_filtered,4.182129,12.4,2.1382954,4.0,1.4,7.0,0.7041015625,0.0,1.578711,2
vdjdb_full_17209_rs_3_n0_iptm_filtered,13.634722,30.1,12.032258,6.3,1.2,28.7,0.40190249702734837,0.4280618311533888,1.5362663,2
vdjdb_full_17209_rs_4_n0_iptm_filtered,11.01155,24.7,9.068316,5.7,1.5,23.0,0.4724245577523413,0.4172736732570239,2.073049,2
vdjdb_full_17209_ss_0_n0_iptm_filtered,5.7825184,15.2,2.9913867,6.1,1.6,9.5,0.3839750260145682,0.002081165452653486,1.9458897,2
vdjdb_full_17209_ss_1_n0_iptm_filtered,13.326886,28.0,10.771366,8.2,1.28,26.0,0.3991769547325103,0.448559670781893,1.7336078,2
vdjdb_full_17209_ss_2_n0_iptm_filtered,11.300444,26.8,9.003728,7.8,1.4,22.8,0.4311111111111111,0.4311111111111111,2.204,2
vdjdb_full_17209_ss_3_n0_iptm_filtered,5.6204147,15.7,3.5622418,4.6,1.3,10.2,0.5181660899653979,0.0017301038062283738,1.2352941,2
vdjdb_full_17209_ss_4_n0_iptm_filtered,11.128531,24.3,8.763028,6.5,1.3,21.5,0.41838134430727025,0.4444444444444444,1.1497942,2
vdjdb_full_17211_rs_0_n0_iptm_filtered,9.378512,22.6,7.6769233,5.0,1.4,19.8,0.49586776859504134,0.3957759412304867,1.5750229,2
vdjdb_full_17211_rs_1_n0_iptm_filtered,9.787265,24.5,6.0221553,10.5,1.4,17.1,0.3036734693877551,0.2416326530612245,3.1431837,2
vdjdb_full_17211_rs_2_n0_iptm_filtered,7.1395416,17.4,4.894935,5.4,1.4,13.6,0.481789802289282,0.029136316337148804,1.5498439,2
vdjdb_full_17211_rs_3_n0_iptm_filtered,10.586983,25.3,10.5959,2.3,0.8,23.9,0.5739644970414202,0.4260355029585799,0.83786976,2
vdjdb_full_17211_rs_4_n0_iptm_filtered,10.459278,25.3,7.017138,9.8,1.53,19.9,0.330078125,0.357421875,2.7720704,2
vdjdb_full_17211_ss_0_n0_iptm_filtered,1.4419752,2.9,0.52911854,1.4,0.8,2.2,1.0,0.0,0.14320987,2
vdjdb_full_17211_ss_1_n0_iptm_filtered,3.1161458,18.5,2.7475493,2.4,1.0,5.45,0.8923611111111112,0.012152777777777778,1.5774305,2
vdjdb_full_17211_ss_2_n0_iptm_filtered,10.737883,22.2,6.849829,11.05,1.6,18.8,0.3022959183673469,0.44387755102040816,2.1604593,2
vdjdb_full_17211_ss_3_n0_iptm_filtered,13.602379,28.9,10.22023,10.7,1.4,25.9,0.3210463733650416,0.4399524375743163,1.8777645,2
vdjdb_full_17211_ss_4_n0_iptm_filtered,10.285031,26.9,9.262057,4.8,1.3,24.1,0.5061728395061729,0.375,2.45463,2
vdjdb_full_17212_rs_0_n0_iptm_filtered,5.875926,16.3,3.102668,6.2,1.7,9.6,0.4066358024691358,0.004629629629629629,1.7126544,2
vdjdb_full_17212_rs_1_n0_iptm_filtered,15.862204,27.5,8.838948,17.3,2.1399999,25.6,0.17877551020408164,0.5436734693877551,1.7926531,2
vdjdb_full_17212_rs_2_n0_iptm_filtered,2.443685,9.3,1.0769382,2.3,1.2,3.7,0.972318339100346,0.0,0.57249135,2
vdjdb_full_17212_rs_3_n0_iptm_filtered,14.379192,28.5,9.829278,13.5,1.6,25.7,0.27110582639714625,0.4815695600475624,2.7093937,2
vdjdb_full_17212_rs_4_n0_iptm_filtered,4.1368365,16.1,2.390472,3.7,1.5,7.2,0.7440166493236212,0.002081165452653486,1.6014568,2
vdjdb_full_17212_ss_0_n0_iptm_filtered,1.6407409,3.8,0.7316104,1.6,0.8,2.5,1.0,0.0,0.30864194,2
vdjdb_full_17212_ss_1_n0_iptm_filtered,4.7736874,12.3,2.2767057,4.8,1.6,7.7,0.52875,0.0,1.4603751,2
vdjdb_full_17212_ss_2_n0_iptm_filtered,11.179428,27.6,10.126337,5.3,1.2,24.8,0.48244897959183675,0.3853061224489796,1.8135511,2
vdjdb_full_17212_ss_3_n0_iptm_filtered,3.9245715,13.1,2.0768206,3.9,1.3,6.3,0.726530612244898,0.0,1.3250612,2
vdjdb_full_17212_ss_4_n0_iptm_filtered,10.3374605,23.5,6.592967,9.8,1.8,19.2,0.29552549427679503,0.3309053069719043,2.6220603,2
vdjdb_full_17213_rs_0_n0_iptm_filtered,11.0965395,24.0,6.710849,12.15,1.8,18.9,0.27076124567474047,0.41608996539792387,2.8657439,2
vdjdb_full_17213_rs_1_n0_iptm_filtered,10.711735,25.4,6.069505,12.6,1.6,18.0,0.24872448979591838,0.25892857142857145,2.2188776,2
vdjdb_full_17213_rs_2_n0_iptm_filtered,3.2849488,11.2,1.7991362,3.0,1.2,5.77,0.8545918367346939,0.0,1.3668369,2
vdjdb_full_17213_rs_3_n0_iptm_filtered,5.2064877,22.6,4.140316,4.7,1.2,10.95,0.5415224913494809,0.04152249134948097,2.5724916,2
vdjdb_full_17213_rs_4_n0_iptm_filtered,6.541417,17.7,4.360268,5.3,1.5,13.0,0.4762600438276114,0.029218407596785977,1.6806428,2
vdjdb_full_17213_ss_0_n0_iptm_filtered,9.785733,23.5,8.244519,4.4,1.2,20.5,0.5198902606310014,0.44170096021947874,1.5138545,2
vdjdb_full_17213_ss_1_n0_iptm_filtered,2.6358132,16.4,1.9491497,2.1,1.1,4.2,0.9290657439446367,0.0017301038062283738,1.0896194,2
vdjdb_full_17213_ss_2_n0_iptm_filtered,3.2663913,12.8,1.4819297,3.1,1.4,5.1,0.8833792470156107,0.0,0.9922865,2
vdjdb_full_17213_ss_3_n0_iptm_filtered,4.784571,14.3,2.7730596,4.2,1.4,8.5,0.5493877551020409,0.0,1.202449,2
vdjdb_full_17213_ss_4_n0_iptm_filtered,9.329292,21.1,5.209382,10.3,1.7,16.1,0.26721763085399447,0.15151515151515152,2.651607,2
vdjdb_full_17214_rs_0_n0_iptm_filtered,2.443685,9.3,1.0769382,2.3,1.2,3.7,0.972318339100346,0.0,0.57249135,2
vdjdb_full_17214_rs_1_n0_iptm_filtered,4.3915815,14.1,2.2982037,4.1,1.53,7.5,0.6836734693877551,0.0,1.5918367,2
vdjdb_full_17214_rs_2_n0_iptm_filtered,9.669521,27.0,6.129548,10.2,1.6,17.3,0.31558641975308643,0.22530864197530864,3.072994,2
vdjdb_full_17214_rs_3_n0_iptm_filtered,13.977811,30.0,12.727162,5.3,1.1,29.0,0.4881656804733728,0.4526627218934911,1.5443788,2
vdjdb_full_17214_rs_4_n0_iptm_filtered,1.4765432,3.1,0.5602626,1.4,0.8,2.3,1.0,0.0,0.13333331,2
vdjdb_full_17214_ss_0_n0_iptm_filtered,3.6890626,11.2,1.7963116,3.5,1.43,5.9,0.806640625,0.0,1.305078,2
vdjdb_full_17214_ss_1_n0_iptm_filtered,7.5612245,18.7,4.691805,6.4,1.74,13.9,0.38612244897959186,0.05061224489795919,1.7337143,2
vdjdb_full_17214_ss_2_n0_iptm_filtered,10.201466,25.5,8.72477,5.3,1.4,22.05,0.4799382716049383,0.375,1.5800927,2
vdjdb_full_17214_ss_3_n0_iptm_filtered,3.573921,12.3,1.8533268,3.6,1.2,5.6,0.7952249770431589,0.0,0.8921946,2
vdjdb_full_17214_ss_4_n0_iptm_filtered,1.4765432,3.1,0.5602626,1.4,0.8,2.3,1.0,0.0,0.13333331,2
vdjdb_full_17216_rs_0_n0_iptm_filtered,5.705232,18.7,3.33072,6.0,1.3,9.4,0.40190249702734837,0.013079667063020214,1.8732462,2
vdjdb_full_17216_rs_1_n0_iptm_filtered,2.5251606,9.1,1.1894511,2.4,1.2,3.9,0.960514233241506,0.0,0.7458219,2
vdjdb_full_17216_rs_2_n0_iptm_filtered,11.167901,24.5,7.0490775,10.9,1.7,20.7,0.24614197530864199,0.3881172839506173,2.8530865,2
vdjdb_full_17216_rs_3_n0_iptm_filtered,5.7388673,15.5,2.9629474,5.9,1.7,9.5,0.3876953125,0.0009765625,2.0656252,2
vdjdb_full_17216_rs_4_n0_iptm_filtered,13.190051,27.6,10.852989,7.8,1.5,26.3,0.4145408163265306,0.4362244897959184,1.6775509,2
vdjdb_full_17216_ss_0_n0_iptm_filtered,7.5766435,20.2,4.4334025,7.8,1.7,13.0,0.370242214532872,0.031141868512110725,2.1782007,2
vdjdb_full_17216_ss_1_n0_iptm_filtered,6.551563,20.9,4.13889,7.05,1.43,11.6,0.404296875,0.03125,2.1988282,2
vdjdb_full_17216_ss_2_n0_iptm_filtered,9.359314,22.1,8.255794,3.8,1.3,20.0,0.5619146722164412,0.4120707596253902,1.0703434,2
vdjdb_full_17216_ss_3_n0_iptm_filtered,10.521019,24.5,7.933237,8.0,1.5,20.6,0.4266389177939646,0.4214360041623309,1.8882413,2
vdjdb_full_17216_ss_4_n0_iptm_filtered,4.2923,12.3,2.3856323,4.2,1.3,7.2,0.5744016649323621,0.0,1.0208117,2
vdjdb_full_17255_rs_0_n0_iptm_filtered,6.5087276,17.9,3.7034724,7.2,1.4,10.85,0.35502958579881655,0.011834319526627219,2.3020709,2
vdjdb_full_17255_rs_1_n0_iptm_filtered,13.655648,28.0,10.45485,9.2,1.3,26.3,0.3079667063020214,0.4304399524375743,1.8929845,2
vdjdb_full_17255_rs_2_n0_iptm_filtered,6.433551,15.8,4.0495353,6.0,1.3,12.0,0.4424489795918367,0.005714285714285714,1.870857,2
vdjdb_full_17255_rs_3_n0_iptm_filtered,6.641272,18.8,4.5344605,6.9,1.1,12.3,0.44970414201183434,0.013313609467455622,1.5434911,2
vdjdb_full_17255_rs_4_n0_iptm_filtered,12.826629,26.8,9.96079,10.2,1.2,24.6,0.3624260355029586,0.4526627218934911,1.4449705,2
vdjdb_full_17255_ss_0_n0_iptm_filtered,1.3901235,3.6,0.5469568,1.3,0.8,2.1,1.0,0.0,0.18271604,2
vdjdb_full_17255_ss_1_n0_iptm_filtered,7.6877546,20.3,6.1027284,5.1,1.0,15.47,0.4987244897959184,0.12244897959183673,1.9056122,2
vdjdb_full_17255_ss_2_n0_iptm_filtered,9.975445,25.9,8.026963,7.75,1.1,19.9,0.43555555555555553,0.4211111111111111,2.4931111,2
vdjdb_full_17255_ss_3_n0_iptm_filtered,12.873702,27.4,9.961224,8.1,1.7,25.5,0.3157439446366782,0.4039792387543253,1.9287198,2
vdjdb_full_17255_ss_4_n0_iptm_filtered,6.028532,20.9,3.9583855,6.0,1.2,10.82,0.39094650205761317,0.02880658436213992,1.9890261,2
vdjdb_full_17257_rs_0_n0_iptm_filtered,12.466597,28.3,10.654873,6.0,1.4,26.0,0.46514047866805414,0.4162330905306972,2.024974,2
vdjdb_full_17257_rs_1_n0_iptm_filtered,2.003601,5.2,0.8532573,2.1,0.8,3.0,0.997229916897507,0.0,0.299723,2
vdjdb_full_17257_rs_2_n0_iptm_filtered,11.046692,23.0,8.142708,9.8,1.1,20.5,0.3761814744801512,0.47448015122873344,1.8158792,2
